Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
23629294;Task-127;Device-0;POLICY1_IOT;TASK_CONCLUDED;122811;0;17229412;0;3544131
23764351;Task-1;Device-0;POLICY1_IOT;TASK_CONCLUDED;168680;0;23664469;0;4867838
23927230;Task-251;Device-0;POLICY1_IOT;TASK_CONCLUDED;80741;0;11327348;0;2330062
23984831;Task-120;Device-1;POLICY1_IOT;TASK_CONCLUDED;127952;0;17950723;0;3692506
24040152;Task-209;Device-0;POLICY1_IOT;TASK_CANCELED;96515;0;13540270;0;2785266
24166514;Task-54;Device-1;POLICY1_IOT;TASK_CONCLUDED;152770;0;21432406;0;4408697
24171081;Task-151;Device-0;POLICY1_IOT;TASK_CONCLUDED;118119;0;16571199;0;3408735
24198070;Task-67;Device-0;POLICY1_IOT;TASK_CONCLUDED;148249;0;20798188;0;4278237
24321627;Task-135;Device-0;POLICY1_IOT;TASK_CONCLUDED;124894;0;17521745;0;3604264
24372978;Task-223;Device-0;POLICY1_IOT;TASK_CONCLUDED;93897;0;13173096;0;2709737
24466998;Task-34;Device-1;POLICY1_IOT;TASK_CONCLUDED;162040;0;22732890;0;4676210
24497726;Task-173;Device-0;POLICY1_IOT;TASK_CONCLUDED;112607;0;15797844;0;3249654
24522563;Task-176;Device-1;POLICY1_IOT;TASK_CONCLUDED;111827;0;15688455;0;3227152
24585381;Task-0;Device-1;POLICY1_IOT;TASK_CONCLUDED;175001;0;24551273;0;5050255
24816237;Task-231;Device-0;POLICY1_IOT;TASK_CONCLUDED;94206;0;13216355;0;2718635
24830089;Task-161;Device-0;POLICY1_IOT;TASK_CONCLUDED;119252;0;16730207;0;3441443
25008420;Task-276;Device-1;POLICY1_IOT;TASK_CONCLUDED;79650;0;11174312;0;2298582
25040039;Task-247;Device-0;POLICY1_IOT;TASK_CONCLUDED;90099;0;12640157;0;2600110
25208297;Task-290;Device-1;POLICY1_IOT;TASK_CONCLUDED;76085;0;10674189;0;2195706
25257277;Task-51;Device-0;POLICY1_IOT;TASK_CONCLUDED;161501;0;22657395;0;4660680
25258381;Task-58;Device-1;POLICY1_IOT;TASK_CONCLUDED;159127;0;22324273;0;4592156
