Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
3450432728;Task-334;Device-1;POLICY1_IOT;TASK_CONCLUDED;171849;0;24109091;0;4959297
3474323927;Task-336;Device-1;POLICY1_IOT;TASK_CONCLUDED;170296;0;23891199;0;4914476
3488359249;Task-338;Device-1;POLICY1_IOT;TASK_CONCLUDED;100043;0;14035322;0;2887099
3510810135;Task-340;Device-1;POLICY1_IOT;TASK_CONCLUDED;160029;0;22450886;0;4618201
3531713186;Task-342;Device-1;POLICY1_IOT;TASK_CONCLUDED;148996;0;20903051;0;4299807
3544489093;Task-344;Device-1;POLICY1_IOT;TASK_CONCLUDED;91066;0;12775907;0;2628034
3571413263;Task-346;Device-1;POLICY1_IOT;TASK_CONCLUDED;191915;0;26924170;0;5538366
3587348638;Task-348;Device-1;POLICY1_IOT;TASK_CONCLUDED;113587;0;15935375;0;3277944
3613239830;Task-350;Device-1;POLICY1_IOT;TASK_CONCLUDED;184552;0;25891192;0;5325880
3629624432;Task-352;Device-1;POLICY1_IOT;TASK_CONCLUDED;116789;0;16384602;0;3370351
3647357180;Task-354;Device-1;POLICY1_IOT;TASK_CONCLUDED;126399;0;17732748;0;3647668
3670806205;Task-356;Device-1;POLICY1_IOT;TASK_CONCLUDED;167144;0;23449025;0;4823520
3685146833;Task-358;Device-1;POLICY1_IOT;TASK_CONCLUDED;102219;0;14340628;0;2949901
3708277082;Task-360;Device-1;POLICY1_IOT;TASK_CONCLUDED;164872;0;23130249;0;4757947
3718403074;Task-362;Device-1;POLICY1_IOT;TASK_CONCLUDED;72178;0;10125992;0;2082940
3737260966;Task-364;Device-1;POLICY1_IOT;TASK_CONCLUDED;134419;0;18857892;0;3879113
3758511645;Task-366;Device-1;POLICY1_IOT;TASK_CONCLUDED;151474;0;21250679;0;4371315
3771623293;Task-368;Device-1;POLICY1_IOT;TASK_CONCLUDED;93459;0;13111648;0;2697097
3790216114;Task-370;Device-1;POLICY1_IOT;TASK_CONCLUDED;132529;0;18592821;0;3824587
3805979917;Task-372;Device-1;POLICY1_IOT;TASK_CONCLUDED;112364;0;15763803;0;3242652
3817224162;Task-374;Device-1;POLICY1_IOT;TASK_CONCLUDED;80148;0;11244245;0;2312968
3836767360;Task-376;Device-1;POLICY1_IOT;TASK_CONCLUDED;139303;0;19543198;0;4020082
3856467786;Task-378;Device-1;POLICY1_IOT;TASK_CONCLUDED;140424;0;19700426;0;4052424
3874665210;Task-380;Device-1;POLICY1_IOT;TASK_CONCLUDED;129711;0;18197424;0;3743253
3885557258;Task-382;Device-1;POLICY1_IOT;TASK_CONCLUDED;77638;0;10892048;0;2240520
3904288065;Task-384;Device-1;POLICY1_IOT;TASK_CONCLUDED;133513;0;18730807;0;3852971
3915108554;Task-386;Device-1;POLICY1_IOT;TASK_CONCLUDED;77128;0;10820489;0;2225800
3930630094;Task-388;Device-1;POLICY1_IOT;TASK_CONCLUDED;110637;0;15521540;0;3192818
3955427949;Task-390;Device-1;POLICY1_IOT;TASK_CONCLUDED;176759;0;24797855;0;5100978
3966600020;Task-392;Device-1;POLICY1_IOT;TASK_CONCLUDED;79634;0;11172071;0;2298121
3986755464;Task-394;Device-1;POLICY1_IOT;TASK_CONCLUDED;143668;0;20155444;0;4146023
4013378131;Task-396;Device-1;POLICY1_IOT;TASK_CONCLUDED;189766;0;26622667;0;5476346
4035150945;Task-398;Device-1;POLICY1_IOT;TASK_CONCLUDED;155196;0;21772814;0;4478720
4056509788;Task-400;Device-1;POLICY1_IOT;TASK_CONCLUDED;152245;0;21358843;0;4393565
4073402705;Task-402;Device-1;POLICY1_IOT;TASK_CONCLUDED;120412;0;16892917;0;3474913
4096871816;Task-404;Device-1;POLICY1_IOT;TASK_CONCLUDED;167287;0;23469111;0;4827652
4119298839;Task-406;Device-1;POLICY1_IOT;TASK_CONCLUDED;159859;0;22427023;0;4613292
4148159161;Task-408;Device-1;POLICY1_IOT;TASK_CONCLUDED;205716;0;28860322;0;5936637
4163475622;Task-410;Device-1;POLICY1_IOT;TASK_CONCLUDED;109175;0;15316461;0;3150632
4192589234;Task-412;Device-1;POLICY1_IOT;TASK_CONCLUDED;207521;0;29113612;0;5988739
4217095700;Task-414;Device-1;POLICY1_IOT;TASK_CONCLUDED;174682;0;24506466;0;5041038
4245360483;Task-416;Device-1;POLICY1_IOT;TASK_CONCLUDED;201471;0;28264783;0;5814133
4257061201;Task-418;Device-1;POLICY1_IOT;TASK_CONCLUDED;83402;0;11700718;0;2406865
4267279898;Task-420;Device-1;POLICY1_IOT;TASK_CONCLUDED;72838;0;10218697;0;2102010
4294583328;Task-422;Device-1;POLICY1_IOT;TASK_CONCLUDED;194618;0;27303430;0;5616381
4315141405;Task-424;Device-1;POLICY1_IOT;TASK_CONCLUDED;146537;0;20558077;0;4228845
4332960533;Task-426;Device-1;POLICY1_IOT;TASK_CONCLUDED;127014;0;17819128;0;3665437
4362143387;Task-428;Device-1;POLICY1_IOT;TASK_CONCLUDED;208015;0;29182854;0;6002983
4383611928;Task-430;Device-1;POLICY1_IOT;TASK_CONCLUDED;153027;0;21468541;0;4416130
4407128944;Task-432;Device-1;POLICY1_IOT;TASK_CONCLUDED;167629;0;23517016;0;4837506
